,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,passengerGroup,groupsize,deck,cabin_num,Side,last_name,first_name
1108,2350_01,Mars,False,TRAPPIST-1e,19.0,False,99.0,0.0,1522.0,276.0,0.0,2350,3,E,138,P,Gooki,Froos
1109,2350_02,Mars,False,TRAPPIST-1e,36.0,False,853.0,382.0,8.0,14.0,30.0,2350,3,F,478,P,Fle,Nutz
1110,2350_03,Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,2350,3,F,478,P,Gooki,Flark
1111,2351_01,Mars,False,TRAPPIST-1e,25.0,False,1872.0,189.0,438.0,4.0,269.0,2351,2,D,70,P,Botie,Puffs
1112,2351_02,Mars,False,TRAPPIST-1e,39.0,False,995.0,0.0,169.0,27.0,0.0,2351,2,F,479,P,Botie,Toats
1113,2352_01,Mars,False,55 Cancri e,32.0,False,103.0,0.0,856.0,0.0,666.0,2352,1,F,456,S,Hotty,Unfly
1114,2354_01,Mars,False,TRAPPIST-1e,75.0,False,940.0,0.0,0.0,1188.0,60.0,2354,1,F,458,S,Bara,Rowl
1115,2355_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,,0.0,2355,4,D,79,S,Unticatter,Minus
1116,2355_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,2355,4,D,79,S,Unticatter,Auvair
1117,2355_03,Europa,False,TRAPPIST-1e,33.0,False,651.0,275.0,0.0,0.0,1128.0,2355,4,D,79,S,Unticatter,Meisam
1118,2355_04,Europa,False,55 Cancri e,25.0,False,0.0,5619.0,0.0,0.0,11.0,2355,4,D,79,S,Unticatter,Saiphda
1119,2358_01,Earth,False,TRAPPIST-1e,24.0,False,1105.0,357.0,13.0,0.0,303.0,2358,1,G,378,P,Carreralend,Laude
1120,2359_01,Earth,False,TRAPPIST-1e,22.0,False,1448.0,0.0,0.0,0.0,1.0,2359,1,F,480,P,Macdonadows,Allene
1121,2362_01,Earth,False,TRAPPIST-1e,22.0,False,,170.0,0.0,0.0,1.0,2362,1,E,140,P,Welltonces,Thell
1122,2370_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,2370,4,G,382,P,Hoffergess,Lardy
1123,2370_02,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,2370,4,G,382,P,Hoffergess,Jayne
1124,2370_03,Earth,,TRAPPIST-1e,61.0,False,17.0,21.0,,0.0,111.0,2370,4,G,382,P,Hoffergess,Elle
1125,2370_04,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,2370,4,G,382,P,,
1126,2371_01,Earth,False,TRAPPIST-1e,15.0,False,1.0,0.0,859.0,0.0,0.0,2371,1,F,485,P,Summington,Hilip
1127,2372_01,Mars,False,TRAPPIST-1e,42.0,False,884.0,336.0,0.0,8.0,0.0,2372,1,F,486,P,Sto,Macode
1128,2378_01,Mars,False,TRAPPIST-1e,27.0,False,343.0,0.0,706.0,0.0,0.0,2378,2,E,167,S,Blie,Hion
1129,2378_02,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,2378,2,F,460,S,Blie,Pebix
1130,2380_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,3561.0,45.0,1552.0,7161.0,2380,2,A,31,S,Entenedy,Jabbab
1131,2380_02,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,,0.0,2380,2,A,31,S,Entenedy,Alkurak
1132,2381_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,2381,1,G,381,S,Ellahan,Ivaney
1133,2383_01,Earth,False,PSO J318.5-22,23.0,False,169.0,5.0,0.0,371.0,1235.0,2383,2,G,382,S,Pooles,Elia
1134,2383_02,Earth,False,TRAPPIST-1e,34.0,False,874.0,0.0,0.0,30.0,4.0,2383,2,G,382,S,Pooles,Megany
1135,2386_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,,0.0,0.0,2386,1,F,489,P,Peake,Dat
1136,2388_01,Earth,False,TRAPPIST-1e,23.0,False,101.0,0.0,770.0,917.0,0.0,2388,2,G,384,P,Gentledges,Letty
1137,2388_02,Earth,True,,14.0,False,0.0,0.0,0.0,0.0,0.0,2388,2,G,384,P,Gentledges,Ellene
1138,2393_01,Earth,False,TRAPPIST-1e,60.0,False,858.0,0.0,4.0,2.0,0.0,2393,1,F,462,S,Coxterez,Rena
1139,2394_01,Earth,True,PSO J318.5-22,78.0,False,0.0,0.0,0.0,0.0,0.0,2394,3,G,385,S,Garrez,Bonya
1140,2394_02,Earth,True,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,2394,3,G,385,S,Garrez,Ninald
1141,2394_03,Earth,False,55 Cancri e,17.0,False,0.0,13.0,395.0,161.0,307.0,2394,3,F,463,S,Garrez,Samany
1142,2400_01,Earth,False,55 Cancri e,41.0,False,574.0,173.0,0.0,2.0,0.0,2400,1,F,491,P,Knoxonway,Alicey
1143,2405_01,Earth,False,PSO J318.5-22,40.0,False,2.0,10.0,0.0,14.0,657.0,2405,1,F,464,S,Parsoney,Evaned
1144,2407_01,Europa,,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,2407,1,C,87,S,Setvatend,Askedus
1145,2408_01,Earth,False,TRAPPIST-1e,23.0,False,62.0,0.0,0.0,0.0,643.0,2408,1,G,389,S,Fersongs,Deaney
1146,2415_01,Earth,False,TRAPPIST-1e,41.0,False,98.0,2634.0,0.0,3.0,0.0,2415,1,F,494,P,Salez,Dawne
1147,2418_01,Earth,False,TRAPPIST-1e,60.0,False,0.0,0.0,2.0,24.0,1593.0,2418,1,E,144,P,Wardendez,Elsane
1148,2420_01,Earth,False,TRAPPIST-1e,46.0,False,611.0,0.0,296.0,0.0,0.0,2420,1,G,392,S,Willynnedy,Lelah
1149,2422_01,Europa,False,55 Cancri e,19.0,False,0.0,799.0,0.0,38.0,15125.0,2422,2,B,93,S,Maglible,Betena
1150,2422_02,Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,2422,2,B,93,S,Maglible,Alarmus
1151,2425_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,,0.0,0.0,2425,6,G,396,P,Tranklinay,Raulia
1152,2425_02,Earth,False,PSO J318.5-22,28.0,False,0.0,,1059.0,8.0,83.0,2425,6,G,396,P,Tranklinay,Trice
1153,2425_03,Earth,False,TRAPPIST-1e,30.0,False,0.0,1307.0,848.0,246.0,0.0,2425,6,F,495,P,Tranklinay,Rickie
1154,2425_04,Earth,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,2425,6,G,396,P,Tranklinay,Elenna
1155,2425_05,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,2425,6,,,,Tranklinay,Coley
1156,2425_06,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,2425,6,G,396,P,Tranklinay,Lan
1157,2428_01,Earth,False,PSO J318.5-22,22.0,False,470.0,,67.0,16.0,0.0,2428,1,F,496,P,Hayertez,Bonyam
1158,2430_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,2430,3,G,394,S,Mcphernard,Darry
1159,2430_02,Earth,,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,2430,3,G,394,S,Mcphernard,Beathy
1160,2430_03,,False,,19.0,False,785.0,0.0,0.0,0.0,0.0,2430,3,G,394,S,Mcphernard,Ronia
1161,2434_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,2434,2,G,397,P,Steelerettt,Meline
1162,2434_02,Earth,False,TRAPPIST-1e,24.0,False,17.0,458.0,0.0,0.0,227.0,2434,2,F,500,P,Steelerettt,Stene
1163,2437_01,Earth,False,TRAPPIST-1e,17.0,False,12.0,0.0,0.0,260.0,2358.0,2437,1,F,502,P,Hendez,Lulard
1164,2440_01,Earth,False,TRAPPIST-1e,31.0,False,25.0,1.0,740.0,0.0,0.0,2440,1,G,398,P,Sawyerson,Leondy
1165,2447_01,Earth,False,TRAPPIST-1e,42.0,False,549.0,,2.0,252.0,0.0,2447,1,F,469,S,Simson,Chelly
1166,2448_01,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,2448,2,B,71,P,Improus,Photons
1167,2448_02,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,2448,2,B,71,P,Improus,Shatrix
1168,2450_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,19.0,52.0,2006.0,2450,1,F,509,P,Frazie,Charry
1169,2459_01,Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,2459,1,G,401,P,Kerrealds,Vanney
1170,2464_01,Mars,False,TRAPPIST-1e,34.0,False,2138.0,138.0,31.0,,40.0,2464,1,E,148,P,Trake,Cappe
1171,2465_01,Mars,False,55 Cancri e,35.0,False,667.0,0.0,387.0,0.0,0.0,2465,1,D,82,S,Brity,Clus
1172,2468_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,2468,1,E,172,S,Meplel,Scharab
1173,2469_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,2469,2,F,473,S,Apple,Cruis
1174,2469_02,Mars,False,TRAPPIST-1e,19.0,False,278.0,0.0,311.0,560.0,0.0,2469,2,F,473,S,Apple,Ming
1175,2473_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,3.0,867.0,0.0,2473,1,F,474,S,Cleachrand,Willah
1176,2481_01,,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,2481,2,G,400,S,Irwinson,Amela
1177,2481_02,Earth,False,TRAPPIST-1e,23.0,False,460.0,182.0,40.0,40.0,65.0,2481,2,,,,Irwinson,Hanna
1178,2482_01,Europa,False,55 Cancri e,42.0,False,3.0,2477.0,0.0,1585.0,1765.0,2482,2,D,84,S,Nairconed,Minchib
1179,2482_02,Europa,False,55 Cancri e,40.0,False,33.0,3030.0,0.0,3588.0,377.0,2482,2,D,84,S,Nairconed,Lesat
1180,2484_01,Mars,True,TRAPPIST-1e,71.0,False,0.0,0.0,,0.0,0.0,2484,2,F,478,S,Clake,Eres
1181,2484_02,Mars,False,TRAPPIST-1e,18.0,False,572.0,0.0,21.0,441.0,5.0,2484,2,F,478,S,Clake,Cheats
1182,2485_01,Mars,False,TRAPPIST-1e,34.0,True,617.0,0.0,478.0,0.0,203.0,2485,1,E,175,S,Late,Zers
1183,2487_01,Mars,False,TRAPPIST-1e,4.0,False,0.0,,0.0,0.0,0.0,2487,3,F,514,P,Saf,Heersh
1184,2487_02,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,2487,3,F,514,P,Saf,Lopedo
1185,2487_03,Mars,False,TRAPPIST-1e,22.0,False,1938.0,475.0,165.0,0.0,0.0,2487,3,D,73,P,Saf,Badont
1186,2490_01,Earth,False,TRAPPIST-1e,38.0,False,41.0,0.0,19.0,57.0,685.0,2490,1,F,479,S,Baxters,Chael
1187,2493_01,Europa,False,55 Cancri e,33.0,False,1.0,,0.0,0.0,6031.0,2493,2,C,88,S,Reelest,Winonon
1188,2493_02,Europa,False,PSO J318.5-22,27.0,True,0.0,11984.0,1610.0,709.0,19086.0,2493,2,C,88,S,Reelest,Markar
1189,2494_01,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,2494,2,B,95,S,Bacistion,Shamak
1190,2494_02,Europa,False,55 Cancri e,34.0,False,65.0,1612.0,0.0,5831.0,631.0,2494,2,B,95,S,Bacistion,Weiaham
1191,2495_01,Earth,False,55 Cancri e,66.0,False,595.0,0.0,0.0,33.0,0.0,2495,1,G,402,S,,
1192,2501_01,Europa,True,TRAPPIST-1e,47.0,False,0.0,,,0.0,0.0,2501,1,C,90,S,,
1193,2504_01,Earth,False,TRAPPIST-1e,35.0,False,127.0,629.0,59.0,86.0,0.0,2504,1,F,482,S,Hopez,Nancis
1194,2507_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,2507,1,G,405,P,Currisones,Jordy
1195,2511_01,Earth,False,TRAPPIST-1e,36.0,False,59.0,59.0,850.0,0.0,2.0,2511,1,F,518,P,Hickerson,Jonaye
1196,2514_01,Earth,False,TRAPPIST-1e,36.0,False,3.0,755.0,0.0,33.0,0.0,2514,1,,,,Doughan,Ianne
1197,2517_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,2517,1,F,484,S,Nuthe,Miten
1198,2525_01,Earth,False,TRAPPIST-1e,15.0,False,756.0,3.0,43.0,30.0,45.0,2525,1,F,486,S,Mayson,Lloyde
1199,2529_01,Europa,False,,39.0,True,381.0,1222.0,1104.0,121.0,2827.0,2529,1,C,89,P,Healist,Muontak
1200,2533_01,Earth,False,55 Cancri e,48.0,False,283.0,0.0,3.0,0.0,106.0,2533,1,G,408,P,Kerrealds,Hen
1201,2536_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,2536,1,F,490,S,Paie,Heres
1202,2538_01,Europa,True,55 Cancri e,21.0,False,,0.0,0.0,0.0,0.0,2538,2,B,76,P,Pistage,Scelava
1203,2538_02,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,2538,2,B,76,P,Uncionted,Wimps
1204,2539_01,Earth,False,TRAPPIST-1e,13.0,False,0.0,956.0,22.0,41.0,0.0,2539,1,,,,Goods,Garry
1205,2543_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,1010.0,0.0,0.0,0.0,2543,1,F,521,P,Mcleaney,Geneen
1206,2554_01,Earth,,PSO J318.5-22,22.0,False,0.0,1185.0,3.0,0.0,,2554,1,F,493,S,Wallerson,Gracy
1207,2556_01,Mars,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,2556,1,F,524,P,Flie,Mulk
1208,2563_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,2563,1,G,409,S,Holsen,Glorey
1209,2566_01,Earth,False,,33.0,False,878.0,10.0,0.0,0.0,0.0,2566,1,G,410,S,Ewisentley,Blancy
1210,2567_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,2567,2,E,180,S,Pien,Cheats
1211,2567_02,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,2567,2,F,494,S,Pien,Hon
1212,2568_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,636.0,0.0,4.0,0.0,2568,1,F,495,S,Whitneyes,Moniey
1213,2569_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,592.0,112.0,0.0,0.0,2569,1,F,528,P,Ricklaney,Andra
1214,2570_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,2570,1,G,413,P,Summington,Gabrie
1215,2575_01,Mars,False,55 Cancri e,27.0,False,824.0,0.0,5649.0,133.0,0.0,2575,1,F,529,P,Rake,Wheets
1216,2576_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,,2576,1,F,497,S,Che,Yapich
1217,2577_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,2577,2,G,411,S,Delez,Catha
1218,2577_02,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,2577,2,G,411,S,Delez,Jilley
1219,2579_01,Mars,False,TRAPPIST-1e,36.0,False,904.0,49.0,123.0,199.0,72.0,2579,1,F,530,P,Barte,Hony
1220,2583_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,2583,1,G,416,P,Webstephrey,Velyne
1221,2585_01,Europa,True,TRAPPIST-1e,40.0,,0.0,0.0,0.0,0.0,0.0,2585,1,B,79,P,Coweboded,Phernar
1222,2586_01,Earth,True,TRAPPIST-1e,42.0,False,,0.0,0.0,0.0,0.0,2586,1,G,418,P,Santin,Wilmay
1223,2587_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,2587,2,F,532,P,Hoche,Ties
1224,2587_02,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,2587,2,F,532,P,Hoche,Hion
1225,2600_01,Mars,False,TRAPPIST-1e,15.0,False,81.0,0.0,2267.0,0.0,0.0,2600,1,E,157,P,Kidie,Toat
1226,2603_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,2603,2,G,414,S,Mejiarkerox,Hanna
1227,2603_02,Earth,False,55 Cancri e,15.0,False,0.0,156.0,699.0,45.0,0.0,2603,2,F,501,S,Mejiarkerox,Caseye
1228,2604_01,Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,2604,1,G,423,P,Gentledges,Timyra
1229,2608_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,2608,1,G,415,S,Kaney,Harrie
1230,2610_01,Earth,False,TRAPPIST-1e,24.0,False,2469.0,0.0,0.0,0.0,56.0,2610,1,F,502,S,Ericksonga,Mollen
1231,2611_01,Earth,False,TRAPPIST-1e,25.0,False,5.0,524.0,267.0,0.0,982.0,2611,1,G,417,S,Kochroeders,Fanne
1232,2612_01,Earth,False,TRAPPIST-1e,22.0,False,644.0,2.0,0.0,83.0,0.0,2612,1,F,538,P,Baldens,Herina
1233,2613_01,Earth,False,TRAPPIST-1e,57.0,False,4.0,0.0,702.0,37.0,0.0,2613,1,F,539,P,Hinesh,Karene
1234,2614_01,Mars,False,TRAPPIST-1e,25.0,False,938.0,0.0,206.0,0.0,289.0,2614,1,F,503,S,Boure,Cruses
1235,2615_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,1352.0,0.0,182.0,2615,1,F,540,P,Burtiz,Branda
1236,2620_01,Earth,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,2620,1,G,425,P,Buckleinson,Molley
1237,2621_01,Europa,False,55 Cancri e,27.0,False,11567.0,246.0,0.0,5957.0,496.0,2621,1,C,94,S,Suarging,Alsuud
1238,2623_01,Earth,False,TRAPPIST-1e,18.0,False,419.0,134.0,0.0,311.0,0.0,2623,1,F,506,S,Coleyanglas,Milda
1239,2630_01,Earth,False,TRAPPIST-1e,61.0,False,1.0,0.0,328.0,241.0,873.0,2630,3,F,507,S,Onell,Nicey
1240,2630_02,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,2630,3,G,418,S,Onell,Willey
1241,2630_03,Earth,,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,2630,3,G,418,S,Onell,Sha
1242,2632_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,196.0,7.0,0.0,1325.0,2632,1,F,546,P,Hoopez,Raceky
1243,2637_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,631.0,350.0,2637,3,,,,Rothewson,Jona
1244,2637_02,Earth,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,2637,3,G,429,P,Rothewson,Garyan
1245,2637_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,2637,3,G,429,P,Rothewson,Naomie
1246,2639_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,2639,1,F,509,S,Ropie,Golos
1247,2644_01,Earth,False,TRAPPIST-1e,22.0,False,2.0,12.0,0.0,630.0,59.0,2644,1,F,512,S,Fuentryoung,Garry
1248,2653_01,Mars,False,TRAPPIST-1e,32.0,True,733.0,11.0,1819.0,34.0,1.0,2653,1,F,548,P,Ban,Cowlat
1249,2654_01,Mars,False,TRAPPIST-1e,28.0,False,1.0,,195.0,62.0,2406.0,2654,1,D,89,S,Rapie,Stight
1250,2656_01,Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,2656,1,C,96,S,Clinarfork,Alinan
1251,2665_01,Europa,False,55 Cancri e,28.0,False,0.0,774.0,2760.0,4171.0,118.0,2665,1,C,92,P,Pressive,Alhaula
1252,2667_01,Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,2667,5,B,101,S,Vactive,Ionon
1253,2667_02,Europa,False,TRAPPIST-1e,54.0,False,0.0,373.0,,400.0,3217.0,2667,5,B,101,S,Vactive,Castork
1254,2667_03,Europa,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,6.0,3223.0,2667,5,B,101,S,Vactive,Ranan
1255,2667_04,Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,2667,5,B,101,S,Vactive,Boteino
1256,2667_05,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,2667,5,B,101,S,Vactive,Duhrk
1257,2669_01,Mars,False,TRAPPIST-1e,39.0,False,1236.0,0.0,849.0,,0.0,2669,1,F,553,P,Trake,Croos
1258,2673_01,Earth,False,TRAPPIST-1e,14.0,False,100.0,3821.0,133.0,116.0,8.0,2673,1,G,433,P,Bonnondry,Cathya
1259,2674_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,2674,2,G,425,S,Spencervan,Samany
1260,2674_02,Earth,False,TRAPPIST-1e,22.0,False,0.0,75.0,688.0,42.0,3.0,2674,2,G,425,S,Spencervan,Hary
1261,2680_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,263.0,1.0,8580.0,0.0,2680,1,B,82,P,,
1262,2681_01,Earth,True,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,2681,1,G,427,S,Tersony,Carley
1263,2686_01,Earth,False,TRAPPIST-1e,16.0,False,2730.0,397.0,0.0,0.0,56.0,2686,1,F,518,S,Mejiaddox,Derry
1264,2689_01,Earth,False,TRAPPIST-1e,40.0,False,4.0,,0.0,1759.0,0.0,2689,1,G,436,P,Watsongley,Tany
1265,2694_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,2694,2,B,84,P,Aneter,Maham
1266,2694_02,Europa,False,TRAPPIST-1e,25.0,False,0.0,10754.0,3.0,345.0,478.0,2694,2,C,93,P,Aneter,Phacton
1267,2696_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,2074.0,0.0,6.0,320.0,2696,1,C,98,S,Comessic,Alram
1268,2699_01,Earth,False,PSO J318.5-22,60.0,False,0.0,245.0,0.0,985.0,0.0,2699,1,F,519,S,Tranciams,Sanya
1269,2705_01,,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,2705,1,G,430,S,Morgerson,Jenn
1270,2710_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,,0.0,0.0,2710,2,B,104,S,Trodery,Antonon
1271,2710_02,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,,0.0,2710,2,B,104,S,Trodery,Nunkino
1272,2711_01,Mars,False,TRAPPIST-1e,23.0,False,855.0,1296.0,3765.0,0.0,0.0,2711,1,F,560,P,Prin,Ducks
1273,2715_01,Mars,False,TRAPPIST-1e,24.0,False,671.0,0.0,344.0,0.0,6.0,2715,2,E,162,P,Gerry,Fex
1274,2715_02,Mars,False,TRAPPIST-1e,15.0,False,1416.0,0.0,1184.0,3.0,0.0,2715,2,F,562,P,Gerry,Pioss
1275,2716_01,Europa,False,TRAPPIST-1e,18.0,False,0.0,,0.0,1685.0,,2716,2,D,80,P,Frintful,Majoram
1276,2716_02,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,2716,2,D,80,P,Frintful,Muonea
1277,2719_01,Mars,False,TRAPPIST-1e,39.0,False,2194.0,1034.0,21.0,0.0,0.0,2719,3,D,92,S,Curle,Mus
1278,2719_02,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,2719,3,F,524,S,Curle,Shams
1279,2719_03,Mars,False,TRAPPIST-1e,43.0,False,1259.0,0.0,0.0,963.0,0.0,2719,3,F,524,S,Curle,Heales
1280,2728_01,Mars,False,TRAPPIST-1e,45.0,False,16.0,0.0,1103.0,,0.0,2728,1,F,526,S,Melto,Ton
1281,2731_01,Earth,True,TRAPPIST-1e,24.0,,0.0,0.0,0.0,0.0,0.0,2731,1,G,434,S,Fersongs,Rone
1282,2733_01,Earth,False,TRAPPIST-1e,52.0,False,0.0,295.0,0.0,,233.0,2733,1,F,566,P,Dickman,Wine
1283,2735_01,Earth,False,TRAPPIST-1e,18.0,False,798.0,2.0,0.0,8.0,0.0,2735,1,G,441,P,Robersondez,Janney
1284,2742_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,2742,1,G,436,S,Mondalley,Erick
1285,2744_01,Earth,False,55 Cancri e,,False,0.0,765.0,3.0,14.0,1.0,2744,1,G,443,P,Hendez,Jonaye
1286,2749_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,2749,1,G,437,S,Beckeetter,Loria
1287,2757_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,802.0,7.0,2757,1,G,445,P,Hortis,Man
1288,2761_01,Earth,False,PSO J318.5-22,45.0,False,3.0,31.0,60.0,515.0,0.0,2761,2,F,531,S,Malliamsey,Rice
1289,2761_02,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,1388.0,0.0,15.0,2761,2,F,531,S,Kellynn,Jandy
1290,2766_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,2766,1,G,440,S,Morrencis,Eilan
1291,2767_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,130.0,39.0,457.0,0.0,2767,1,G,441,S,Mayder,Geneen
1292,2771_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,102.0,0.0,0.0,587.0,2771,1,F,574,P,Wolfernan,Inette
1293,2775_01,Europa,False,TRAPPIST-1e,32.0,False,0.0,442.0,0.0,1700.0,315.0,2775,1,C,101,S,Greded,Okulas
1294,2776_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,34.0,861.0,0.0,47.0,2776,1,G,445,S,Irwinson,Alfrey
1295,2777_01,Europa,True,TRAPPIST-1e,30.0,True,0.0,0.0,0.0,0.0,0.0,2777,1,A,33,S,Inkcablel,Nunkino
1296,2779_01,Earth,False,TRAPPIST-1e,60.0,False,454.0,1.0,91.0,1.0,227.0,2779,1,F,577,P,Monroellynn,Becca
1297,2782_01,Earth,,TRAPPIST-1e,50.0,False,0.0,104.0,6.0,1940.0,1.0,2782,1,F,534,S,Miranciash,Wine
1298,2791_01,Earth,,TRAPPIST-1e,45.0,False,545.0,63.0,38.0,3.0,369.0,2791,1,G,451,P,Strongers,Tance
1299,2794_01,Mars,False,TRAPPIST-1e,24.0,False,915.0,0.0,67.0,0.0,67.0,2794,7,E,170,P,Mellé,Stchex
1300,2794_02,Mars,False,TRAPPIST-1e,22.0,False,842.0,,431.0,52.0,0.0,2794,7,F,579,P,Apie,Pefox
1301,2794_03,Mars,False,TRAPPIST-1e,20.0,False,1.0,0.0,2638.0,0.0,0.0,2794,7,F,579,P,Mellé,Donut
1302,2794_04,Mars,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,2794,7,F,579,P,Mellé,Toale
1303,2794_05,Mars,False,TRAPPIST-1e,40.0,False,203.0,2.0,112.0,0.0,1065.0,2794,7,F,579,P,Apie,Ponts
